Vision_Quality,Area,Gas_Quality,Humidity,Temperature,Shelf_Life_Days,Spoilage_Phase
74.9,344489.0,50.0,68.7,29.7,,0
70.14963447075513,343132.0,50.0,68.7,29.7,,0
54.46596321558457,354045.0,50.0,68.7,29.8,,0
43.26605917368886,367425.0,50.0,68.7,29.8,,0
45.66572472280758,332861.0,50.0,68.7,29.8,,0
49.85815249888609,344902.0,50.0,68.7,29.8,,0
59.592897288865096,248235.0,50.0,68.7,29.8,,0
65.04839557222175,293993.0,51.0,68.7,29.8,,0
70.57376064976043,320059.0,50.0,68.7,29.8,,0
64.74505182465646,276909.0,50.0,68.7,29.8,,0
52.928013222871655,299361.0,50.0,68.7,29.8,,0
70.28042976291067,395481.0,50.0,68.7,29.8,,0
50.337938979085486,368458.0,50.0,68.6,29.8,,0
40.0,266261.0,50.0,68.7,29.8,,0
48.4946585257587,259137.0,50.0,68.8,29.8,,0
40.99693932254904,338584.0,50.0,68.8,29.7,,0
57.431187627265665,337073.0,50.0,68.8,29.8,,0
68.28567223345816,331952.0,50.0,68.7,29.8,,0
67.89315811380449,316871.0,50.0,68.8,29.8,,0
45.75607934033106,367601.0,50.0,68.6,29.8,,0
52.93065440662647,277898.0,50.0,68.8,29.8,,0
57.86498549034722,278923.0,50.0,68.8,29.8,,0
54.990835416126814,335482.0,50.0,68.8,29.8,,0
64.18010087095352,279597.0,50.0,68.6,29.8,,0
54.147535524615066,368344.0,50.0,68.6,29.8,,0
65.9568014128073,413377.0,50.0,68.6,29.8,,0
74.16153808489832,371493.0,50.0,68.7,29.8,,0
43.34557739453038,354373.0,50.0,68.6,29.8,,0
59.36271837963707,295205.0,50.0,68.6,29.8,,0
62.01618408639034,362534.0,50.0,68.7,29.8,,0
66.00997909205054,280468.0,50.0,68.8,29.8,,0
68.90950696311144,291308.0,50.0,68.8,29.8,5.8,0
62.60019742757144,306349.0,50.0,68.8,29.8,,0
57.37360497917249,354480.0,50.0,68.8,29.8,,0
47.517675362209225,407533.0,50.0,68.8,29.8,,0
40.0,293104.0,50.0,68.7,29.8,4.1,0
64.44254267930089,346294.0,50.0,68.8,29.8,,0
58.79429135313954,317417.0,50.0,68.7,29.8,,0
64.9266010239314,309601.0,50.0,68.6,29.8,,0
74.9,357770.0,50.0,68.7,29.8,,0
70.47389221206761,276522.0,50.0,68.6,29.8,,0
59.04733890713157,306479.0,50.0,68.8,29.8,5.2,0
47.93278349172641,336207.0,50.0,68.7,29.8,,0
53.5482509066422,349493.0,50.0,68.7,29.8,,0
47.157701245268015,397356.0,50.0,68.6,29.8,,0
49.24400809689526,329868.0,50.0,68.7,29.7,,0
69.5023117246568,294321.0,50.0,68.7,29.8,,0
70.22962372119541,264686.0,50.0,68.7,29.8,5.8,0
74.9,320636.0,50.0,68.7,29.8,,0
52.84306310437344,306536.0,50.0,68.6,29.8,,0
69.70703123271264,293699.0,50.0,68.7,29.7,,0
51.00770772692667,310030.0,50.0,68.8,29.8,,0
45.87645464676038,401924.0,50.0,68.8,29.8,,0
53.203264905423325,357422.0,50.0,68.8,29.8,,0
62.51364100377327,275695.0,50.0,68.8,29.8,,0
59.92854348944725,355280.0,50.0,68.8,29.8,,0
57.74086397896432,373690.0,50.0,68.7,29.8,,0
72.25818471338236,361351.0,50.0,68.8,29.8,,0
54.484118732724035,271407.0,50.0,68.8,29.8,,0
52.63694873564647,328830.0,50.0,68.8,29.8,,0
66.54944056238827,222279.0,50.0,68.9,29.8,,0
59.902641580658994,327114.0,50.0,68.9,29.8,,0
56.66946892421338,378107.0,50.0,68.9,29.8,5.1,0
65.06136089101045,378958.0,50.0,68.9,29.8,,0
57.40847375579721,362186.0,50.0,68.9,29.8,,0
74.9,379026.0,50.0,68.9,29.8,,0
46.894300878855205,308584.0,50.0,68.9,29.8,,0
55.858023534602445,342016.0,50.0,68.9,29.8,,0
68.2362426601744,282249.0,50.0,68.9,29.8,,0
60.81406216700325,229103.0,50.0,68.9,29.8,,0
74.9,296943.0,50.0,69.0,29.8,,0
60.670367278133966,306065.0,50.0,68.9,29.8,,0
73.75233090016098,192312.0,50.0,68.8,29.8,,0
59.80067589208909,315238.0,50.0,68.9,29.8,,0
54.55636334889981,397680.0,50.0,68.9,29.8,4.9,0
49.35204649373075,354730.0,50.0,68.9,29.8,,0
64.275033464473,376768.0,50.0,68.8,29.8,,0
51.99373098266994,287016.0,50.0,68.9,29.8,,0
73.15283888972878,339139.0,50.0,68.7,29.8,,0
41.460751839878895,295731.0,50.0,68.9,29.8,,0
64.63659184617673,357699.0,50.0,68.9,29.8,,0
51.84923216168454,188858.0,50.0,68.9,29.8,,0
66.2786782288444,265085.0,50.0,68.9,29.8,,0
40.0,192545.0,50.0,68.7,29.8,,0
69.7677703223729,325787.0,50.0,68.7,29.8,,0
57.29212343145298,382506.0,50.0,68.7,29.8,,0
67.64789619627688,392733.0,50.0,68.6,29.8,,0
43.28717433399604,318445.0,50.0,68.7,29.8,4.3,0
40.59943950062383,309677.0,50.0,68.7,29.8,,0
57.01660975479987,348197.0,50.0,68.7,29.8,,0
60.54676657370278,348053.0,50.0,68.7,29.8,5.3,0
68.44128159766673,416971.0,50.0,68.7,29.8,,0
56.216440136566504,277653.0,50.0,68.8,29.8,,0
62.953003383796904,283897.0,50.0,68.8,29.8,,0
74.9,307255.0,50.0,68.8,29.8,,0
53.213083585512116,298790.0,50.0,68.8,29.8,,0
68.6210090816597,312901.0,50.0,68.7,29.8,,0
52.299998158435415,394940.0,50.0,68.8,29.8,,0
49.725961912059,321600.0,50.0,68.7,29.8,,0
67.82767381932277,246589.0,50.0,68.7,29.8,,0
65.7631260168711,272520.0,50.0,68.7,29.8,,0
69.87339337000803,276680.0,50.0,68.7,29.8,,0
68.31322838218632,369762.0,50.0,68.7,29.8,,0
70.33723830759365,331309.0,50.0,68.8,29.8,,0
57.2243886848436,294061.0,50.0,68.8,29.8,,0
74.9,288522.0,50.0,68.8,29.8,,0
47.555207117160045,349941.0,50.0,68.7,29.8,,0
50.44635836176205,277247.0,50.0,68.8,29.8,,0
42.67674885396282,298269.0,50.0,68.8,29.8,,0
59.00741971324208,330939.0,50.0,68.8,29.8,,0
71.4156749315938,343710.0,50.0,68.7,29.8,,0
57.70953336536184,311081.0,50.0,68.8,29.8,,0
66.1218896269822,377265.0,50.0,68.8,29.8,,0
61.515770393798405,298889.0,50.0,68.7,29.8,,0
48.08560798697346,254965.0,50.0,68.8,29.8,,0
67.99523606452227,346009.0,50.0,68.7,29.8,,0
66.92836230127993,314210.0,50.0,68.8,29.8,,0
74.9,298214.0,50.0,68.8,29.8,,0
71.46323084648647,318256.0,50.0,68.9,29.9,,0
52.69979082384795,346663.0,50.0,68.8,29.8,,0
64.91563342420793,336063.0,50.0,68.7,29.8,,0
60.97534106467438,318294.0,50.0,68.8,29.8,,0
74.9,373291.0,50.0,68.7,29.8,,0
68.67392273982614,325030.0,50.0,68.7,29.8,,0
72.08588640716003,343309.0,50.0,68.7,29.8,,0
60.31445703328843,306339.0,50.0,68.7,29.8,,0
59.02899194804774,177330.0,50.0,68.9,29.8,5.2,0
62.5272100715717,298018.0,50.0,68.9,29.8,,0
74.9,320870.0,50.0,68.8,29.8,,0
45.73243896558046,317755.0,50.5,68.9,29.9,,0
47.446546979249945,341303.0,50.0,68.7,29.8,,0
63.49136837207382,363102.0,50.0,68.9,29.8,,0
50.509418499665216,321530.0,50.0,68.8,29.8,,0
43.61973845488038,351567.0,50.0,68.9,29.8,,0
66.22645416528147,342311.0,50.0,68.9,29.8,,0
60.019428376283294,338664.0,50.0,68.8,29.8,,0
74.9,307170.0,50.0,68.8,29.8,,0
61.663742204521014,271124.0,50.0,68.7,29.8,,0
49.580868460820014,324401.0,50.0,68.7,29.8,,0
73.24720256042289,308467.0,50.0,68.9,29.8,,0
57.169001648254515,301690.0,50.0,68.8,29.8,,0
53.58291994986812,333273.0,50.0,68.7,29.8,,0
42.03290825785626,377642.0,50.0,68.6,29.8,,0
52.01493242244648,352485.0,50.0,68.7,29.8,4.8,0
44.76001683127349,350097.0,50.0,68.7,29.8,,0
68.06333529377397,337289.0,50.0,68.6,29.8,,0
48.06685773840249,331229.0,50.0,68.7,29.8,4.6,0
45.80332578318733,308625.0,50.0,68.7,29.9,,0
72.35295721146392,355851.0,50.0,68.7,29.8,,0
60.1821953104852,276133.0,50.0,68.7,29.8,,0
67.74705254609032,320872.0,50.0,68.7,29.8,,0
40.0,355218.0,50.0,68.7,29.8,,0
59.70920599356369,374110.0,50.0,68.8,29.8,,0
46.85675377388634,177048.0,50.0,68.7,29.8,,0
63.34900630014222,333120.0,50.0,68.7,29.9,,0
40.0,275967.0,50.0,68.8,29.8,,0
74.9,306247.0,50.0,68.8,29.8,,0
68.77150771651459,290720.0,50.0,68.7,29.8,,0
40.0,312338.0,50.0,68.8,29.8,,0
56.81274527656674,302005.0,50.0,68.8,29.8,,0
58.62430997392329,331892.0,50.0,68.8,29.8,5.2,0
58.19859658495432,263119.0,50.0,68.9,29.8,,0
65.83421749874327,232278.0,50.0,68.8,29.8,,0
40.0,353263.0,50.0,68.9,29.8,4.1,0
66.08424326562428,317417.0,50.0,68.9,29.8,5.6,0
43.254617942939134,288144.0,50.0,68.9,29.8,,0
56.84703902776195,248184.0,50.0,68.8,29.8,,0
51.131656103721205,349354.0,50.0,68.9,29.8,,0
74.9,301125.0,50.0,68.9,29.8,,0
69.07786025179318,233867.0,50.0,68.8,29.8,,0
67.91341489336334,283822.0,50.0,68.8,29.8,,0
63.68814740049564,308851.0,50.0,68.7,29.8,,0
74.9,280650.0,50.0,68.8,29.8,,0
67.53127557074197,307422.0,50.0,68.9,29.8,,0
58.10033426388404,311726.0,50.0,68.8,29.8,,0
49.85192274607064,319365.0,50.0,68.6,29.8,,0
59.248221334538144,330855.0,50.0,68.8,29.8,,0
61.01406174831435,355909.0,50.0,68.7,29.8,,0
71.08210339256843,272721.0,50.0,68.7,29.8,,0
70.42527000708925,266614.0,50.0,68.8,29.8,,0
67.05427065765282,347888.0,50.0,68.7,29.8,,0
40.0,324184.0,50.0,68.7,29.8,,0
54.378046639676214,285855.0,50.0,68.7,29.8,,0
74.9,290584.0,50.0,68.5,29.8,,0
50.323476850583404,323406.0,50.0,68.7,29.8,,0
68.227076955581,313625.0,50.0,68.7,29.9,,0
73.99644654803103,343893.0,50.0,68.5,29.8,,0
40.0,296173.0,50.0,68.6,29.8,,0
53.257894807779614,341571.0,50.0,68.6,29.8,4.9,0
40.0,434705.0,50.0,68.7,29.8,,0
66.37231313873052,326699.0,50.0,68.7,29.8,5.6,0
74.17881259702975,425464.0,50.0,68.6,29.8,,0
70.44895973506084,362696.0,50.0,68.8,29.8,,0
61.568280293572585,313631.0,50.0,68.7,29.8,,0
54.290454671941184,282824.0,50.0,68.6,29.8,,0
51.75583080360603,259224.0,50.0,68.6,29.8,4.8,0
59.08954259177972,244189.0,50.0,68.5,29.8,,0
62.29099828972453,318365.0,50.0,68.7,29.8,,0
61.76322358064025,296504.0,50.0,68.6,29.8,,0
74.9,381205.0,50.0,68.6,29.8,,0
45.065489998983324,330479.0,50.0,68.6,29.8,,0
52.703926284752114,274348.0,50.0,68.5,29.8,,0
43.91913514651278,339449.0,50.0,68.6,29.8,,0
51.82343717916511,363552.0,50.0,68.6,29.8,4.8,0
71.92538657436526,381826.0,50.0,68.6,29.8,,0
49.77135880711076,341391.0,50.0,68.6,29.8,,0
67.5894505997076,298661.0,50.0,68.6,29.8,,0
50.738736511285495,392428.0,50.0,68.6,29.8,,0
62.72995050878465,348618.0,50.0,68.7,29.8,,0
50.13508785806487,265132.0,50.0,68.6,29.8,,0
53.16660270609468,314419.0,50.0,68.6,29.8,,0
47.22935991819182,319556.0,50.0,68.6,29.8,,0
40.0,269597.0,50.0,68.7,29.8,,0
68.0509349793225,347170.0,50.0,68.8,29.8,,0
55.29747881535761,274200.0,50.0,68.8,29.8,,0
47.67115738168787,303202.0,50.0,68.7,29.8,4.6,0
67.7342218997435,361771.0,50.0,68.7,29.8,,0
54.04161917421637,268092.0,50.0,68.7,29.8,,0
63.214123654396,282940.0,50.0,68.7,29.8,5.4,0
53.78096833366557,379637.0,50.0,68.6,29.8,,0
69.92538514278922,327108.0,50.0,68.7,29.8,,0
44.736971986647326,329512.0,50.0,68.6,29.8,,0
72.75188748945033,303096.0,50.0,68.7,29.8,,0
74.9,378173.0,50.0,68.6,29.8,,0
74.9,333735.0,50.0,68.6,29.8,,0
67.04870039767215,383638.0,50.0,68.6,29.8,,0
65.36872724482771,297444.0,50.0,68.6,29.8,,0
54.617485961665665,330734.0,50.0,68.6,29.8,,0
44.513262936645376,313553.0,50.0,68.6,29.8,,0
73.15856541876305,221393.0,50.0,68.5,29.8,6.0,0
74.9,370506.0,50.0,68.6,29.8,,0
54.482824610034285,344452.0,50.0,68.6,29.8,,0
60.03777272287592,375349.0,50.0,68.5,29.8,,0
71.79219771323929,256996.0,50.0,68.6,29.8,,0
67.04714896157012,310746.0,50.0,68.6,29.8,,0
60.9939908462172,287232.0,50.0,68.6,29.8,,0
74.9,366802.0,50.0,68.6,29.8,,0
51.12274603232439,259942.0,50.0,68.6,29.8,,0
55.37192842826582,339552.0,50.0,68.7,29.8,,0
62.88247012735468,376390.0,50.0,68.6,29.8,,0
69.47903666617023,363630.0,50.0,68.7,29.8,5.8,0
63.92226480732525,257481.0,50.0,68.6,29.8,,0
57.65161762623718,367704.0,50.0,68.6,29.8,,0
59.38172485770425,342639.0,50.0,68.8,29.8,,0
56.1750202170464,273658.0,50.0,68.7,29.8,,0
58.51987123144667,333907.0,50.0,68.6,29.8,,0
52.131747366462676,309392.0,50.0,68.6,29.8,,0
48.72644109616821,370366.0,50.0,68.6,29.8,,0
56.46653090894359,385373.0,50.0,68.7,29.8,,0
74.9,316352.0,50.0,68.6,29.8,,0
47.8986152094318,226134.0,50.0,68.7,29.8,,0
42.3355551236785,258177.0,50.0,68.6,29.8,,0
74.9,325212.0,50.0,68.6,29.8,,0
64.67525428910385,220081.0,50.0,68.6,29.8,,0
45.624402849392865,359918.0,50.0,68.6,29.8,,0
63.441289348591035,313375.0,50.0,68.7,29.8,5.5,0
66.77810830320146,393610.0,50.0,68.6,29.8,,0
57.34749043755539,323121.0,50.0,68.7,29.8,,0
62.31116302477566,427644.0,50.0,68.6,29.8,,0
40.0,350745.0,50.0,68.6,29.8,,0
58.62237301489124,345504.0,50.0,68.6,29.8,,0
52.11152935206331,317796.0,50.0,68.6,29.8,,0
68.53692695358595,460080.0,50.0,68.6,29.8,5.8,0
69.69643427282486,281837.0,50.0,68.7,29.8,,0
54.91488381572756,299596.0,50.0,68.6,29.8,,0
40.0,305145.0,50.0,68.7,29.8,,0
68.79394898186094,262659.0,50.0,68.7,29.8,5.8,0
72.58179181260711,341949.0,50.0,68.6,29.8,,0
51.189200136347544,313631.0,50.0,68.7,29.8,,0
74.9,353009.0,50.0,68.7,29.8,,0
60.10540385877778,309304.0,50.0,68.7,29.7,,0
60.91930884541991,296970.0,50.0,68.7,29.8,,0
40.0,411898.0,50.0,68.7,29.8,,0
61.86389999039282,337916.0,50.0,68.7,29.8,,0
59.3051070014771,286919.0,50.0,68.6,29.8,,0
57.76890622861475,248027.0,50.0,68.7,29.8,,0
74.9,264446.0,50.0,68.7,29.8,6.1,0
47.61640459383385,300188.0,50.0,68.7,29.8,,0
74.9,320652.0,50.0,68.7,29.8,,0
45.16637044763445,376445.0,50.0,68.6,29.8,,0
68.77200752142578,344229.0,50.0,68.8,29.8,,0
68.58881089405008,427746.0,50.0,68.6,29.8,,0
74.9,289097.0,50.0,68.6,29.8,,0
74.9,337242.0,50.0,68.6,29.8,,0
65.989149793653,243847.0,50.0,68.8,29.8,,0
57.955370815341645,283422.0,50.0,68.6,29.8,,0
69.93670577871971,368198.0,50.0,68.6,29.8,,0
40.0,319008.0,50.0,68.8,29.8,4.1,0
73.46233805753103,311599.0,50.0,68.7,29.8,,0
68.74876374002838,335802.0,50.0,68.7,29.8,5.8,0
64.09992278343151,307790.0,50.0,68.7,29.8,,0
45.401030350371485,269531.0,50.0,68.8,29.8,,0
68.5122301734638,320875.0,50.0,68.6,29.8,5.8,0
58.3378530647133,300924.0,50.0,68.7,29.8,,0
56.337733854230976,367111.0,50.0,68.6,29.8,,0
55.97707101758368,259652.0,50.0,68.7,29.8,,0
68.92382130648208,310780.0,50.0,68.6,29.8,,0
60.37675038639332,392341.0,50.0,68.7,29.8,,0
59.75327331179391,333013.0,50.0,68.7,29.8,,0
45.8529181044201,310114.0,50.0,68.7,29.8,,0
67.31431254250322,250008.0,50.0,68.8,29.8,,0
62.41014111738851,324535.0,50.0,68.7,29.8,,0
60.49544946704927,366672.0,50.0,68.7,29.8,,0
64.01326217818226,386513.0,50.0,68.7,29.8,,0
48.076925812871565,326116.0,50.0,68.6,29.8,,0
61.013601436679366,271883.0,50.0,68.7,29.8,,0
71.47554002509615,424610.0,50.0,68.7,29.8,,0
59.79592710619403,342725.0,50.0,68.6,29.8,,0
61.014221709783925,287888.0,50.0,68.5,29.7,,0
40.0,288240.0,50.0,68.6,29.8,,0
43.296499428579224,396684.0,50.0,68.5,29.8,4.4,0
58.61868367292113,304433.0,50.0,68.6,29.8,,0
70.66984589745367,269521.0,50.0,68.6,29.8,,0
50.79763154394537,323063.0,50.0,68.7,29.8,,0
72.34522789708177,342575.0,50.0,68.6,29.8,,0
62.97990171019059,323515.0,50.0,68.7,29.8,,0
64.80283026632131,329074.0,50.0,68.5,29.8,5.6,0
47.64033270267677,322073.0,50.0,68.7,29.8,4.6,0
47.11573609298697,323648.0,50.0,68.6,29.8,,0
54.2322247021411,434272.0,50.0,68.5,29.8,,0
59.52126739497945,256809.0,50.0,68.5,29.8,,0
58.3898374718769,343371.0,50.0,68.5,29.7,5.2,0
74.9,293474.0,50.0,68.5,29.8,,0
41.01086431171632,356757.0,50.0,68.6,29.7,,0
43.432815529204184,300373.0,50.0,68.5,29.8,,0
56.90855417386807,316866.0,50.0,68.6,29.8,5.1,0
68.26997348489203,289236.0,50.0,68.6,29.8,,0
56.71524897399887,319357.0,50.0,68.6,29.8,,0
61.79517549022545,324402.0,50.0,68.6,29.8,,0
65.23206930267096,357972.0,50.0,68.6,29.7,5.6,0
64.71160938781162,340411.0,50.0,68.5,29.7,5.6,0
41.01332199904227,322260.0,50.0,68.6,29.7,,0
65.75409057601931,352802.0,50.0,68.5,29.8,,0
51.69179070919447,290343.0,50.0,68.6,29.8,,0
53.11079189659682,344138.0,50.0,68.7,29.8,,0
72.4065726590905,301664.0,50.0,68.7,29.8,,0
70.89554776352459,325556.0,50.0,68.6,29.7,5.9,0
58.508570674050766,310487.0,50.0,68.7,29.8,,0
68.95933637522589,334651.0,50.0,68.7,29.8,,0
74.9,281649.0,50.0,68.6,29.8,,0
66.21722042435971,296185.0,50.0,68.6,29.8,,0
49.568556156136275,319510.0,50.0,68.5,29.7,,0
61.64822975288443,451317.0,50.0,68.6,29.8,,0
57.79025021180158,269141.0,50.0,68.5,29.8,,0
63.27612860993263,226641.0,50.0,68.6,29.7,,0
58.896518608748806,320721.0,50.0,68.6,29.8,,0
69.53520459534253,363813.0,50.5,68.5,29.8,,0
53.95716457310739,313222.0,50.0,68.6,29.8,,0
50.80655003267195,269237.0,50.0,68.6,29.7,,0
63.718737352567615,262688.0,50.0,68.7,29.8,,0
55.02447719313764,275217.0,50.0,68.7,29.8,,0
66.59619823548312,401064.0,50.0,68.7,29.8,,0
44.38094420636003,236614.0,50.0,68.8,29.8,,0
58.50135737579919,320706.0,47.5,68.7,29.8,,0
62.62391168108757,299915.0,50.0,68.8,29.8,,0
57.592328414094816,336537.0,50.0,68.6,29.8,,0
72.48517071173806,232022.0,50.0,68.6,29.8,,0
55.57272673162245,329621.0,50.0,68.5,29.8,,0
48.98428674467117,397902.0,51.0,68.6,29.8,,0
52.375081437255155,318141.0,51.5,68.7,29.8,5.0,0
66.6722651621075,293392.0,50.0,68.5,29.8,5.7,0
40.0,300710.0,50.0,68.6,29.8,,0
72.3532866711245,304839.0,50.0,68.8,29.8,6.0,0
49.84278838249226,361655.0,50.5,68.8,29.8,,0
56.03070124772337,297042.0,50.0,68.9,29.8,,0
61.79347307595972,354683.0,50.0,69.0,29.8,,0
74.9,357225.0,59.0,68.9,29.8,,0
73.91807959666014,297231.0,49.5,68.9,29.8,,0
47.68958272836628,322804.0,50.0,68.7,29.8,,0
61.286038983115155,271466.0,50.0,68.6,29.8,,0
57.89646564115185,337969.0,50.0,68.7,29.8,,0
64.32472074021696,342692.0,50.0,68.7,29.8,5.5,0
63.49157676164931,297184.0,50.0,68.7,29.8,,0
53.83319248021388,266047.0,50.0,68.6,29.8,,0
74.9,320605.0,50.0,68.6,29.8,,0
57.301763330461775,278204.0,49.5,69.0,29.9,,0
74.9,271700.0,50.0,67.6,29.9,6.2,0
54.85382489272712,338712.0,50.0,67.4,29.9,,0
67.20255558893133,363106.0,50.0,67.5,29.9,,0
74.9,342777.0,50.0,67.5,29.9,,0
47.32763040039999,308437.0,50.0,67.7,29.9,,0
63.693988470166616,413070.0,50.0,67.6,29.8,,0
43.22633425890844,374115.0,50.0,67.6,29.9,,0
62.158972434557,357702.0,50.0,67.7,29.9,,0
58.77606340036881,282090.0,50.0,67.6,29.9,,0
69.01047335281598,349449.0,50.0,67.6,29.9,,0
71.66468358887667,319401.0,50.0,67.5,29.9,,0
52.80213572016181,249854.0,50.0,67.6,29.9,,0
69.83247921767287,339075.0,50.0,67.5,29.9,,0
48.41060840563249,295764.0,50.0,67.5,29.9,,0
54.398894256582714,253265.0,50.0,67.5,29.9,,0
50.1878112407384,268977.0,50.0,67.5,29.8,,0
55.05025185734476,286758.0,50.0,67.5,29.8,,0
40.475940949599014,411016.0,49.5,67.6,29.9,,0
74.9,284944.0,50.0,67.4,29.8,,0
63.269056759843316,338785.0,50.0,67.6,29.9,,0
74.29303025728171,283162.0,50.0,67.4,29.8,,0
73.10528140778911,295344.0,50.0,67.5,29.9,,0
43.96965114997664,352586.0,50.0,67.4,29.8,,0
74.9,436455.0,50.0,67.4,29.8,,0
45.60329681891744,351451.0,50.0,67.5,29.8,,0
55.0823850744776,355251.0,50.0,67.5,29.8,,0
42.35412538522499,263175.0,50.0,67.5,29.8,,0
50.689502122002196,323553.0,50.0,67.5,29.9,,0
52.30702480153973,349657.0,50.0,67.5,29.8,,0
72.32273541909497,346980.0,50.0,67.5,29.8,,0
74.9,338712.0,50.0,67.4,29.8,,0
45.397239475918,381351.0,50.0,67.5,29.8,,0
52.73812517272803,360968.0,50.0,67.7,29.8,,0
74.9,340550.0,50.0,67.6,29.8,,0
42.0460942420242,278680.0,50.0,67.5,29.8,,0
74.9,312389.0,50.0,67.5,29.8,,0
60.95488241930599,354147.0,50.0,67.6,29.8,,0
68.35587434496388,332545.0,50.0,67.7,29.8,,0
57.49597954535441,305929.0,50.0,67.6,29.8,,0
70.29478590349612,344910.0,50.0,67.6,29.8,,0
56.91239999258652,368695.0,50.0,67.7,29.8,,0
58.451590618442594,281675.0,50.0,67.5,29.8,,0
50.89235161315986,275956.0,50.0,67.6,29.8,,0
56.73107980075575,375517.0,50.0,67.6,29.7,5.2,0
50.338857827633895,328481.0,50.0,67.7,29.8,,0
52.119727852471044,308286.0,50.0,67.6,29.8,,0
41.87950545617697,310075.0,50.0,67.7,29.8,4.4,0
57.675535442340454,344312.0,50.0,67.7,29.8,,0
62.67937095906445,266072.0,50.0,67.6,29.8,,0
73.01037892852251,329463.0,50.0,67.7,29.8,6.1,0
62.38072220612984,319586.0,51.0,67.7,29.8,,0
53.78691063333336,329801.0,50.0,67.7,29.8,,0
65.70706123114299,241389.0,50.0,67.7,29.7,,0
53.53486995184685,308527.0,50.0,67.6,29.8,,0
63.07404726833134,373698.0,50.0,67.7,29.7,5.6,0
50.73911022483861,297591.0,50.0,67.6,29.7,,0
53.8495906722414,283931.0,50.0,67.7,29.8,5.0,0
55.83376205865285,354686.0,50.0,67.7,29.7,,0
47.35397405562785,339251.0,50.0,67.6,29.8,,0
40.0,294739.0,50.0,67.8,29.7,,0
56.046128397384166,395368.0,50.0,67.5,29.7,,0
56.70237234296774,220944.0,50.0,67.8,29.7,,0
40.0,321531.0,50.0,67.6,29.8,,0
67.3652502694789,336895.0,50.0,67.8,29.8,,0
62.01084126961188,372301.0,50.0,67.7,29.7,,0
53.52490535115442,360270.0,50.0,67.7,29.7,,0
40.415821379682995,279277.0,50.0,67.7,29.7,,0
40.0,307631.0,50.0,67.8,29.7,,0
59.44486539280389,325134.0,50.0,67.9,29.7,,0
60.74260023464562,278260.0,50.0,67.9,29.8,5.4,0
57.717109867041415,252614.0,50.0,67.9,29.7,,0
74.9,306336.0,50.0,67.8,29.7,,0
54.133366571475705,391502.0,50.0,68.0,29.8,,0
45.093041597409254,269348.0,50.0,67.9,29.8,,0
46.84535610157722,316945.0,50.0,67.9,29.7,,0
65.17957955565117,353285.0,50.0,67.8,29.8,,0
74.9,218775.0,50.0,67.8,29.8,,0
67.304827069493,294929.0,50.0,67.9,29.7,,0
52.96301821333472,292110.0,50.0,67.8,29.7,,0
49.09476395030432,395803.0,50.0,67.9,29.7,,0
70.10756792416683,321043.0,50.0,67.9,29.7,,0
74.9,251936.0,50.0,68.0,29.7,,0
44.03153842402889,221991.0,50.0,67.9,29.7,,0
51.60702551852055,327276.0,50.0,68.0,29.7,,0
61.23430293518801,326720.0,50.0,68.1,29.8,5.4,0
43.06731802720702,356141.0,50.0,68.0,29.7,,0
62.87553021886797,352987.0,50.0,68.0,29.7,,0
40.0,334017.0,50.0,68.0,29.7,,0
45.746817120989675,302120.0,50.0,68.0,29.7,,0
66.4123787836366,324099.0,50.0,68.0,29.7,5.7,0
49.78152024264817,320282.0,50.0,68.0,29.8,,0
41.62157621707628,371762.0,50.0,68.0,29.7,,0
57.536591766044985,370334.0,50.0,68.0,29.7,,0
53.68161975484748,296439.0,50.0,68.1,29.7,,0
50.829758560345844,359427.0,50.0,68.1,29.7,,0
51.48682611205829,349006.0,50.0,68.0,29.7,,0
55.41057122796852,231081.0,50.0,68.0,29.7,,0
53.15623118656241,266940.0,50.0,68.0,29.7,,0
60.40683268418805,266431.0,50.0,68.0,29.7,,0
71.1117012085754,315901.0,50.0,67.9,29.7,,0
57.86884806289513,349515.0,50.0,68.0,29.7,,0
71.56688320891035,319095.0,50.0,68.0,29.7,,0
50.74559640540851,240171.0,50.0,68.0,29.7,,0
51.76740291557784,292225.0,50.0,68.0,29.7,,0
61.28468943590756,304468.0,50.0,68.0,29.7,,0
68.25519566461713,292415.0,50.0,68.0,29.7,,0
59.315505997764696,373279.0,50.0,68.0,29.7,,0
64.1019025674596,317298.0,50.0,68.1,29.8,,0
52.77666669677787,291504.0,50.0,68.1,29.8,,0
49.79264096457663,295654.0,50.0,68.0,29.8,4.8,0
69.06799006493178,310015.0,50.0,68.0,29.7,,0
43.80272316742523,399567.0,50.5,68.0,29.7,,0
63.839582293741955,256687.0,50.0,68.1,29.7,5.6,0
54.69781287311012,324989.0,50.0,68.2,29.7,,0
74.9,270134.0,50.0,68.0,29.7,,0
71.71248863227136,382976.0,50.5,68.0,29.7,,0
52.456148339105155,307511.0,50.0,68.0,29.8,,0
47.56428903151476,310844.0,50.0,68.1,29.7,,0
59.56092030788483,349684.0,50.0,67.9,29.7,,0
73.08220165224536,286335.0,50.0,68.1,29.7,,0
40.0,319043.0,50.0,68.0,29.8,,0
63.52245035962369,331223.0,50.0,68.0,29.8,,0
56.07992102989147,325613.0,50.0,68.0,29.7,,0
74.9,337178.0,50.0,68.0,29.7,,0
55.51957889996299,297491.0,50.0,68.1,29.8,,0
57.96177170786723,393653.0,50.0,68.1,29.7,,0
