Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-30 17:19:33,69,1366,22,29.50,69.30
2026-03-30 17:19:38,58,1429,33,29.50,69.40
2026-03-30 17:19:43,64,1507,29,29.50,69.40
2026-03-30 17:19:48,50,1525,29,29.50,69.40
2026-03-30 17:19:53,62,1629,26,29.50,69.40
2026-03-30 17:19:58,48,1493,31,29.50,69.40
2026-03-30 17:20:03,64,1564,35,29.50,69.40
2026-03-30 17:20:08,54,1523,34,29.50,69.50
2026-03-30 17:20:13,55,1633,30,29.50,69.40
2026-03-30 17:20:18,59,1557,28,29.50,69.50
2026-03-30 17:20:23,51,1648,32,29.50,69.40
2026-03-30 17:20:28,56,1526,32,29.50,69.40
2026-03-30 17:20:33,48,1535,16,29.50,69.40
2026-03-30 17:20:38,70,1419,38,29.50,69.40
2026-03-30 17:20:43,58,1559,28,29.50,69.40
2026-03-30 17:20:48,64,1521,31,29.50,69.40
2026-03-30 17:20:53,60,1616,33,29.50,69.40
2026-03-30 17:20:58,55,1601,29,29.50,69.50
2026-03-30 17:21:03,70,1535,38,29.50,69.40
2026-03-30 17:21:08,66,1617,42,29.50,69.60
2026-03-30 17:21:13,55,1631,32,29.50,69.50
2026-03-30 17:21:18,58,1673,27,29.50,69.60
2026-03-30 17:21:23,66,1584,26,29.50,69.50
2026-03-30 17:21:28,65,1561,34,29.50,69.50
2026-03-30 17:21:33,64,1454,43,29.50,69.60
2026-03-30 17:21:38,74,1517,52,29.50,69.50
2026-03-30 17:21:43,69,1443,36,29.50,69.60
2026-03-30 17:21:48,30,1527,43,29.50,69.70
2026-03-30 17:21:53,64,1666,39,29.50,69.50
2026-03-30 17:21:58,67,1455,39,29.50,69.60
2026-03-30 17:22:03,67,1488,67,29.50,69.70
2026-03-30 17:22:08,77,1602,49,29.50,69.60
2026-03-30 17:22:13,80,1355,37,29.50,69.50
2026-03-30 17:22:18,80,1488,47,29.60,69.60
2026-03-30 17:22:23,71,1455,37,29.50,69.60
2026-03-30 17:22:28,78,1626,36,29.50,69.60
2026-03-30 17:22:33,70,1563,37,29.50,69.60
2026-03-30 17:22:38,73,1497,32,29.50,69.60
2026-03-30 17:22:43,77,1483,46,29.50,69.50
2026-03-30 17:22:48,69,1520,40,29.50,69.60
2026-03-30 17:22:53,96,1523,46,29.50,69.60
2026-03-30 17:22:58,64,1603,50,29.50,69.60
2026-03-30 17:23:03,77,1568,40,29.50,69.60
2026-03-30 17:23:08,82,1535,44,29.50,69.50
2026-03-30 17:23:13,34,1501,48,29.50,69.70
2026-03-30 17:23:18,82,1483,32,29.50,69.60
2026-03-30 17:23:23,74,1535,50,29.60,69.60
2026-03-30 17:23:28,91,1575,45,29.50,69.50
2026-03-30 17:23:33,99,1634,42,29.50,69.50
2026-03-30 17:23:38,81,1569,54,29.50,69.60
2026-03-30 17:23:43,86,1587,48,29.60,69.60
2026-03-30 17:23:48,80,1574,54,29.60,69.60
2026-03-30 17:23:53,79,1623,48,29.60,69.60
2026-03-30 17:23:58,70,1535,55,29.50,69.70
2026-03-30 17:24:03,102,1645,49,29.60,69.60
2026-03-30 17:24:08,66,1623,52,29.60,69.60
2026-03-30 17:24:13,80,1473,41,29.50,69.60
2026-03-30 17:24:18,80,1411,12,29.60,69.60
2026-03-30 17:24:23,80,1553,45,29.60,69.70
2026-03-30 17:24:28,81,1569,44,29.60,69.60
2026-03-30 17:24:33,77,1632,48,29.60,69.70
2026-03-30 17:24:38,77,1619,15,29.60,69.60
2026-03-30 17:24:43,81,1472,48,29.60,69.60
2026-03-30 17:24:48,78,1535,41,29.60,69.60
2026-03-30 17:24:53,64,1474,39,29.60,69.60
2026-03-30 17:24:58,97,1520,38,29.60,69.60
2026-03-30 17:25:03,76,1535,42,29.50,69.50
2026-03-30 17:25:08,46,1402,49,29.60,69.50
2026-03-30 17:25:13,79,1505,41,29.60,69.70
2026-03-30 17:25:18,75,1606,55,29.60,69.50
2026-03-30 17:25:23,89,1593,54,29.60,69.60
2026-03-30 17:25:28,70,1650,33,29.60,69.50
2026-03-30 17:25:33,85,1604,39,29.60,69.60
2026-03-30 17:25:38,80,1563,48,29.60,69.50
2026-03-30 17:25:43,4,1606,42,29.60,69.50
2026-03-30 17:25:48,104,1491,75,29.60,69.60
2026-03-30 17:25:53,59,1598,41,29.60,69.50
2026-03-30 17:25:58,87,1661,69,29.60,69.50
2026-03-30 17:26:03,90,1459,53,29.60,69.70
2026-03-30 17:26:08,80,1510,45,29.60,69.60
2026-03-30 17:26:13,82,1531,48,29.60,69.50
2026-03-30 17:26:18,95,1612,47,29.60,69.60
2026-03-30 17:26:23,97,1647,48,29.60,69.60
2026-03-30 17:26:28,80,1681,49,29.60,69.60
2026-03-30 17:26:33,76,1679,48,29.60,69.60
2026-03-30 17:26:38,69,1616,52,29.60,69.50
2026-03-30 17:26:43,111,1535,54,29.60,69.60
2026-03-30 17:26:48,93,1492,49,29.60,69.50
2026-03-30 17:26:53,89,1570,51,29.60,69.50
2026-03-30 17:26:58,103,1426,48,29.60,69.60
2026-03-30 17:27:03,97,1518,57,29.60,69.50
2026-03-30 17:27:08,91,1564,55,29.60,69.60
2026-03-30 17:27:13,67,1571,48,29.60,69.50
2026-03-30 17:27:18,72,1584,49,29.60,69.70
2026-03-30 17:27:23,100,1520,52,29.60,69.50
2026-03-30 17:27:28,112,1577,60,29.60,69.50
2026-03-30 17:27:33,110,1627,58,29.60,69.50
2026-03-30 17:27:38,102,1517,48,29.60,69.60
2026-03-30 17:27:43,92,1633,48,29.60,69.60
2026-03-30 17:27:48,83,1524,46,29.60,69.60
2026-03-30 17:27:53,93,1581,37,29.60,69.50
2026-03-30 17:27:58,70,1619,39,29.60,69.50
2026-03-30 17:28:03,98,1530,42,29.60,69.60
2026-03-30 17:28:08,105,1661,63,29.60,69.50
2026-03-30 17:28:13,80,1619,61,29.60,69.60
